marca,precoComDesconto,precoSemDesconto,Condicao,VENDIDO,tamanho_mapeado,Cores_Agrupadas
646,7000.0,21000.0,4,1,3,2
8597,12.0,39.99,0,0,0,14
6619,14000.0,15467.566824463362,4,0,3,5
7129,12.25,49.0,0,1,0,18
4199,5000.0,12000.0,4,0,3,5
10199,22.34,170.0,0,1,4,12
3721,19.9,89.99,0,1,3,18
4720,30.0,139.0,0,0,2,10
288,90000.0,4.2,4,0,3,18
1066,17.17,75.9,0,1,3,12
380,37.48,149.9,0,0,3,14
523,174.5,698.0,0,0,3,14
8597,15.0,49.99,0,1,2,1
5275,8000.0,29000.0,4,0,4,15
6107,15000.0,49000.0,4,0,3,16
198,6300.0,30000.0,4,1,3,9
3712,4900.0,15000.0,4,1,3,9
1904,96000.0,2.4,2,1,4,18
10361,4800.0,12000.0,4,1,3,19
5549,28000.0,1.1,2,1,3,18
8699,8000.0,23000.0,4,0,2,18
9406,14.98,59.9,0,1,3,18
8094,10.0,39.99,0,0,4,3
1357,14500.0,79800.0,4,1,3,18
8597,23.0,92.0,0,1,4,14
5802,40.0,102.0,0,0,2,14
7210,1.72,55.71,0,1,4,14
5212,66.0,219.99,0,0,3,21
3037,13.79,64.9,0,0,3,18
7773,60000.0,2.2,4,0,3,18
9320,12000.0,20000.0,4,0,3,12
4658,5000.0,17000.0,4,1,4,21
6414,25.97,69.9,0,0,3,1
10361,24.9,99.9,0,1,3,19
2027,1.32,3.879,4,0,2,2
3011,8000.0,25000.0,4,1,3,3
8699,134.98,539.9,0,0,2,12
5395,9000.0,32000.0,4,1,3,15
5395,13200.0,39000.0,4,0,3,12
90,33.9,219.0,0,1,2,14
1564,17.48,69.9,0,1,3,1
4199,24.0,79.99,0,1,3,14
7459,38.47,109.9,1,1,3,5
5917,75.12,269.9,0,0,3,14
6692,10.73,69.99,0,1,3,5
8785,31.0,59.99,0,1,2,5
892,1800.0,5000.0,4,1,4,2
2187,9000.0,27000.0,4,1,3,9
8537,10000.0,31000.0,4,0,3,2
1042,5000.0,39000.0,4,1,4,1
8597,15.0,49.99,0,1,2,3
3178,12000.0,43000.0,4,0,3,9
10361,39.99,110.92,0,0,3,3
523,13000.0,39000.0,4,0,3,21
1045,18.74,109.9,0,0,3,14
6619,13000.0,39000.0,4,1,3,1
352,15000.0,37500.0,2,1,3,18
1454,31.87,169.99,0,0,3,5
4351,7000.0,22900.0,3,1,2,22
6895,17.9,59.9,0,1,2,3
3721,35.0,140.0,0,1,3,18
10361,5000.0,19900.0,4,1,3,1
331,26000.0,85000.0,4,1,3,2
8597,14.91,79.99,0,0,2,18
2129,24.0,79.99,0,0,3,18
1748,15000.0,53000.0,4,1,3,1
4199,4000.0,14000.0,4,1,3,16
2597,15600.0,41000.0,4,0,2,18
1564,29.9,79.9,0,1,0,3
5029,13.2,44.0,0,0,0,1
646,6000.0,25900.0,4,0,3,13
8601,29.9,69.9,0,1,0,1
4199,4000.0,9000.0,4,1,3,18
5395,9000.0,31000.0,4,0,3,19
10361,40.0,159.99,0,1,3,18
9439,34.9,79.99,0,1,2,1
6373,3000.0,7900.0,2,0,2,5
5395,9000.0,29000.0,4,0,3,3
839,27.8,89.9,0,1,2,1
5469,66.0,219.99,0,1,3,1
7792,38.97,129.9,0,0,0,21
8716,5000.0,12000.0,4,1,3,22
523,10000.0,32000.0,3,1,3,1
10361,65.0,200.0,0,1,3,14
8601,29.0,90.0,0,1,2,14
9176,12500.0,34000.0,2,0,2,1
2557,3500.0,12000.0,4,1,3,18
8931,9000.0,18000.0,4,0,3,5
6619,8640.0,28800.0,2,1,0,18
6225,14.92,59.9,0,1,3,1
10361,4000.0,12000.0,4,1,3,18
23,7000.0,28000.0,4,1,2,1
5166,10000.0,35000.0,4,1,3,22
5477,54.5,180.0,0,1,3,1
1357,14400.0,63000.0,4,0,3,16
4318,29.7,99.0,0,1,1,14
1305,54.75,219.0,0,0,2,1
4972,39.0,119.0,0,0,3,19
523,9000.0,27000.0,4,1,3,18
4801,34.9,129.0,0,1,2,10
6989,24.85,219.99,0,1,3,18
9426,36.85,149.9,0,1,3,1
3487,7200.0,21000.0,4,1,3,19
7461,40000.0,1.6,4,0,3,15
5586,13000.0,45000.0,4,0,3,18
6659,12000.0,54000.0,4,0,0,22
458,7700.0,42000.0,4,0,3,16
10361,10800.0,31000.0,4,1,0,12
3278,34.99,89.9,0,0,3,21
5807,12000.0,39000.0,4,0,3,22
8460,5000.0,21000.0,4,1,3,7
6054,5.88,70.0,0,0,0,5
6049,26.25,84.99,1,1,2,3
5437,28.97,89.9,0,0,2,14
9433,42.5,199.99,0,0,2,14
4318,22.5,69.99,0,1,3,1
5395,12000.0,36000.0,4,0,3,21
7062,45.15,129.0,0,0,3,3
3721,3000.0,9000.0,4,0,2,18
1757,30000.0,1.5,4,1,3,5
8692,14000.0,32000.0,4,0,3,0
5849,24.0,79.99,1,1,1,5
8597,15.0,49.99,0,0,4,20
9183,18000.0,68000.0,4,0,3,21
9838,2250.0,9000.0,0,0,3,14
476,20000.0,60000.0,4,0,2,9
469,39.9,139.99,0,1,3,18
10361,40.0,200.0,0,1,2,1
6619,13000.0,42000.0,2,1,3,2
4108,74.07,450.0,0,0,0,18
158,15000.0,50000.0,2,1,3,3
3474,7000.0,15467.566824463362,4,1,3,18
7763,34.98,119.9,0,0,3,1
8295,15000.0,49000.0,4,1,3,12
23,9000.0,26000.0,4,1,3,18
8601,24.9,79.0,0,1,3,3
3088,76.97,239.9,0,1,3,3
4540,33.0,99.9,1,1,3,0
5288,44.0,129.99,0,1,2,12
1564,23.96,59.9,1,0,3,10
5473,21.92,141.0,0,1,3,5
3892,6000.0,24000.0,4,1,0,18
9067,126.0,420.0,0,0,3,1
3474,24.4,198.0,0,1,2,18
1782,12.57,41.91,0,1,4,18
6781,50000.0,1.5,4,1,4,18
8195,13.75,139.99,0,1,2,14
6414,18.0,49.99,0,1,3,14
9324,41000.0,92000.0,4,0,2,1
10361,5000.0,13000.0,4,1,4,18
6619,13200.0,44000.0,2,0,2,0
3459,15.0,54.0,0,0,1,10
976,22.0,79.9,0,1,3,18
8597,24.9,69.99,0,1,2,1
8164,69.98,279.9,0,1,3,1
4112,87.48,349.9,0,1,3,12
10302,24.98,99.9,0,1,4,1
5469,9000.0,29000.0,4,1,3,9
9605,9500.0,27000.0,4,0,3,20
7425,23.0,55.0,0,1,4,1
3474,6000.0,27000.0,3,1,3,2
1014,1500.0,15467.566824463362,4,1,4,19
1937,17.49,99.9,0,0,3,1
9371,16000.0,69000.0,4,1,3,18
4135,9600.0,23000.0,4,1,3,9
7736,11.9,39.9,0,1,3,1
9474,12000.0,42000.0,4,0,3,4
10371,28.4,74.9,0,0,3,18
9491,60.0,149.0,1,0,2,6
3892,32.48,109.9,0,1,4,14
3159,821.0,3200.0,0,1,3,2
6373,4000.0,7900.0,2,0,3,19
4064,48000.0,1.5,2,0,0,1
523,12000.0,38000.0,4,1,3,21
1786,3000.0,15467.566824463362,4,1,4,5
9414,4500.0,10000.0,4,1,4,1
10361,9000.0,29000.0,4,1,3,15
4996,29.9,79.99,0,1,4,18
10361,52.5,175.0,0,1,3,1
1983,32.9,109.9,0,1,2,18
4172,62400.0,2.56,4,0,3,18
8343,10.0,19.99,0,0,0,1
7841,10.0,49.99,0,1,0,18
10361,30.0,89.95,0,0,3,14
8597,18.0,59.99,0,0,0,14
1355,14000.0,49000.0,2,1,4,21
8597,25.0,129.9,0,0,2,22
3892,49.0,127.0,0,1,4,12
1675,9500.0,29000.0,4,1,3,18
1279,32.7,109.0,0,1,3,1
8994,62400.0,1.65,4,0,2,16
7072,20.0,119.99,0,0,2,22
6619,570.0,2280.0,0,0,3,14
976,48.0,159.99,0,1,0,3
10361,43.22,127.39,0,1,3,14
9123,34.98,119.9,0,0,0,10
1357,12600.0,53000.0,4,0,3,21
8164,17.0,69.99,0,1,3,5
10361,10000.0,35000.0,4,0,3,9
3178,10000.0,38000.0,4,0,3,1
5079,5000.0,29000.0,4,1,4,0
8601,37.9,129.0,0,1,0,18
2888,46.85,129.9,0,1,3,12
8699,8000.0,24000.0,4,0,3,15
4763,23.9,55.0,0,1,3,1
3924,17.97,59.9,0,1,0,1
23,13200.0,38000.0,4,0,1,2
4351,10.87,149.99,0,0,3,20
5395,6900.0,31000.0,4,1,2,18
9636,13000.0,48000.0,4,0,3,1
396,9000.0,27000.0,4,1,3,9
5275,10000.0,32000.0,4,0,3,9
1675,31.0,99.99,0,1,3,3
10361,4800.0,15000.0,2,1,2,3
1141,6000.0,19000.0,4,0,3,21
6373,3000.0,7900.0,2,0,3,5
2708,22.48,89.9,0,0,2,18
7987,18000.0,52000.0,4,0,2,18
3721,4000.0,12000.0,4,1,2,9
1355,15000.0,45000.0,4,0,3,1
523,10500.0,31000.0,4,0,3,16
6619,28000.0,89000.0,4,0,3,18
462,19.89,80.9,0,1,2,14
10138,60.0,145.0,0,1,2,6
2407,24000.0,84000.0,4,1,3,22
1702,5600.0,27000.0,4,1,3,18
7148,12000.0,39000.0,4,1,2,15
10361,56.97,189.9,0,1,3,18
6619,42000.0,2.3,4,0,3,2
3445,22800.0,35000.0,4,1,4,22
784,11000.0,15467.566824463362,2,0,3,18
2688,3.12,49.99,0,1,3,21
158,15.0,59.9,0,1,3,6
523,10000.0,29000.0,4,1,4,18
947,6000.0,45000.0,4,0,3,5
5366,49.9,179.99,0,1,0,14
4890,4.46,89.99,0,1,3,18
8597,10.0,39.99,0,1,2,18
747,6500.0,42000.0,4,1,3,3
8699,8000.0,22000.0,4,1,3,3
3474,9500.0,28000.0,4,0,3,18
5571,39.0,219.0,1,1,3,6
4407,32.97,109.9,0,0,3,18
7459,48.9,98.0,0,0,3,18
9521,23.9,79.9,0,1,0,1
9787,11600.0,38700.0,2,0,4,7
6619,26820.0,89400.0,2,1,4,3
4793,7650.0,35000.0,4,1,3,18
9124,9600.0,25000.0,4,1,4,19
4135,8000.0,24000.0,4,1,3,5
10361,7000.0,21000.0,4,0,3,18
8597,31.0,79.9,0,1,3,1
8537,89.7,299.0,0,1,3,18
8597,12.48,49.9,0,0,3,20
10490,26.97,89.9,0,1,0,19
5571,29.9,89.9,0,0,0,1
1355,11500.0,65000.0,4,0,3,10
10038,23.96,59.9,0,1,2,14
8537,16000.0,49000.0,3,1,3,3
4174,11000.0,15467.566824463362,4,1,4,18
8168,12.0,59.99,0,1,2,18
10451,64.46,419.9,0,1,3,3
8597,11.25,49.99,0,0,3,20
1867,28.76,69.9,0,1,3,21
5395,13000.0,53000.0,4,1,4,6
6682,29.9,89.9,0,0,2,14
10361,7200.0,21000.0,4,1,2,16
2706,47.25,189.0,0,1,1,14
8905,16.0,79.99,0,1,3,14
10361,4800.0,12000.0,4,1,3,16
8597,10.35,69.0,0,0,2,0
9371,23.36,239.99,0,0,2,14
6432,12.9,39.9,0,0,0,5
8597,16.98,79.9,0,0,2,1
8855,21.9,57.0,0,0,2,16
523,10000.0,35000.0,4,0,3,16
7271,27.9,89.0,0,1,2,14
8597,10.5,35.0,0,1,3,14
5101,20.7,69.9,0,1,2,22
6049,24.98,79.9,0,0,4,22
8026,18000.0,50000.0,4,1,4,12
23,8000.0,39000.0,4,0,0,5
6907,13000.0,45000.0,4,1,3,0
8597,12.5,49.99,0,1,3,18
10361,52.57,149.9,0,0,2,5
8553,29000.0,15467.566824463362,4,0,2,15
7302,16800.0,50400.0,4,0,3,10
9439,8400.0,19000.0,4,1,0,18
4305,29.9,69.99,0,1,4,22
3384,5.75,79.9,0,1,3,18
9183,12000.0,34000.0,4,0,3,16
8802,7000.0,15467.566824463362,4,0,3,18
8348,34.9,59.0,0,1,3,22
947,10000.0,38000.0,4,1,2,5
523,10000.0,32000.0,3,0,3,21
10361,37.31,149.23,0,1,0,19
4135,14.84,199.0,0,1,3,18
3721,18.03,99.9,0,1,2,14
1564,12.0,59.9,0,0,0,22
10476,20.27,59.9,0,1,2,12
3474,7500.0,29000.0,4,0,3,21
2548,1.31,59.9,0,1,4,1
3721,5000.0,17000.0,4,1,2,18
7754,8000.0,21900.0,2,0,4,3
6659,12000.0,39000.0,2,0,0,5
4318,11.14,139.9,0,0,3,1
10302,20.0,79.99,0,1,2,5
5807,12000.0,15467.566824463362,4,1,3,18
2764,30.93,197.9,0,0,3,12
10361,8400.0,13000.0,4,1,3,9
8601,19.9,49.99,0,1,2,3
6619,19000.0,64000.0,4,1,3,14
8597,19.97,49.9,0,0,2,18
10043,12000.0,32000.0,4,0,3,12
3128,23.6,59.9,1,1,1,12
6111,26400.0,89000.0,4,0,3,1
2319,65.94,399.99,0,1,3,16
7987,9000.0,27000.0,4,1,4,22
523,22000.0,66000.0,4,1,3,12
7481,29000.0,87000.0,4,0,3,1
9284,17.9,89.9,0,1,3,5
7862,24.98,99.9,0,1,2,19
1014,3000.0,10000.0,4,1,3,18
7755,2.98,49.9,0,0,4,1
6619,16000.0,42000.0,4,0,3,1
5395,94.67,298.9,0,0,3,18
4124,12.0,39.99,0,0,4,14
6619,20550.0,68500.0,2,0,3,1
4795,32.5,129.99,0,1,3,19
1356,34.9,69.99,0,1,3,18
5627,51.9,155.9,0,1,2,5
8597,14.98,59.9,0,0,4,18
7445,31.88,127.5,0,1,2,14
1605,40.0,69.9,0,1,3,12
6882,9000.0,31500.0,2,1,2,3
1014,1500.0,15467.566824463362,4,1,4,1
1562,25.7,69.0,0,0,3,18
6373,6000.0,27400.0,2,0,2,22
976,19.96,49.9,0,1,2,12
2407,22000.0,63000.0,4,0,3,1
5642,25.97,69.9,0,0,3,14
8383,9000.0,36000.0,4,1,2,2
5037,1.47,49.99,0,0,0,14
10045,34.98,119.9,0,0,3,18
10361,3500.0,10000.0,4,1,2,21
8641,15600.0,45000.0,4,0,3,3
2597,12000.0,25000.0,4,0,2,18
8601,50.9,110.0,0,1,3,19
6619,26700.0,89000.0,2,0,3,16
995,25.85,139.0,0,0,3,14
4364,4500.0,10000.0,4,1,3,9
10458,29.99,69.9,0,1,2,18
10361,12000.0,50000.0,4,1,3,5
10361,8000.0,15467.566824463362,4,1,2,18
7840,4000.0,19000.0,4,0,3,18
4135,8000.0,26000.0,4,0,3,18
4655,38.97,129.9,0,1,2,21
6619,6000.0,19800.0,2,1,3,18
1411,64.9,166.9,1,1,3,18
8195,86.7,289.0,0,0,2,20
5777,19900.0,47400.0,2,1,3,0
9891,49.9,119.9,0,0,3,18
8094,28.0,70.0,0,1,2,1
9806,9600.0,29000.0,2,1,3,18
10337,33.6,159.99,0,0,2,18
9847,45000.0,1.35,4,1,4,18
4199,4000.0,9000.0,4,1,3,21
1937,23.7,74.9,0,1,2,0
3474,7000.0,24500.0,4,0,3,18
4199,8000.0,24900.0,4,1,2,18
5395,9000.0,31000.0,4,0,2,5
5361,49.9,189.0,0,1,3,1
10397,12000.0,40000.0,4,1,3,21
3892,9000.0,24000.0,4,0,4,18
2187,9000.0,27000.0,4,1,2,14
2754,14400.0,79000.0,4,1,3,9
1392,10.0,34.9,0,0,2,18
7195,6500.0,32000.0,4,1,2,3
8195,29.0,300.0,0,0,3,16
5207,20.9,39.9,0,1,4,19
523,9500.0,33000.0,4,0,3,1
1298,22.47,99.9,0,0,2,12
1330,22.0,59.9,0,1,2,1
1675,8000.0,24000.0,4,1,3,18
6659,7700.0,50000.0,4,1,2,9
4172,1.44,4.2,4,0,4,0
1908,36.0,119.99,0,1,3,1
1526,29.98,119.9,0,0,3,1
1355,13000.0,39000.0,4,0,2,2
3721,25.99,69.9,0,1,2,18
10047,19.9,79.99,0,1,3,19
10361,6000.0,18000.0,4,1,3,16
4767,7000.0,23000.0,2,0,3,1
8597,15.0,29.99,0,1,4,22
90,40.0,120.0,0,1,3,1
2407,89.0,842.0,0,1,3,1
114,5000.0,15467.566824463362,4,1,4,18
3721,2500.0,13000.0,4,1,2,3
1355,5000.0,15000.0,4,0,0,3
2886,34.9,90.0,0,1,3,12
6225,20.99,69.95,0,1,2,14
5395,15000.0,48000.0,4,1,3,18
6619,10000.0,31000.0,4,1,3,0
8597,15.0,59.99,0,1,4,14
3255,41.71,599.9,0,1,3,12
4658,8000.0,25000.0,4,1,4,5
5395,71.9,178.9,0,1,0,18
6619,17400.0,57800.0,2,1,3,21
6619,17000.0,59000.0,4,0,2,18
7518,32.48,129.9,0,1,4,19
8699,8000.0,15467.566824463362,4,0,3,15
4318,10.0,69.9,0,0,3,5
6162,6800.0,28000.0,4,1,4,7
5546,8000.0,21000.0,2,1,2,0
3372,9000.0,32000.0,2,1,3,14
9414,5000.0,10000.0,4,1,4,1
8123,35.0,100.0,0,1,3,21
5395,11000.0,35000.0,4,0,3,3
8440,32000.0,1.15,4,1,3,18
8164,12.92,69.9,0,0,2,14
661,15500.0,42000.0,4,0,3,5
6895,34.98,159.9,0,0,0,14
2013,21500.0,63700.0,2,0,3,1
2308,12000.0,38000.0,4,1,3,5
8195,7650.0,27000.0,4,1,2,13
661,6000.0,15467.566824463362,4,1,2,18
3721,6000.0,14400.0,4,1,3,18
6619,13000.0,59000.0,4,1,3,2
8699,8160.0,28000.0,4,1,3,5
7771,82.7,259.0,0,1,3,3
3474,6500.0,22000.0,4,1,2,14
661,8000.0,28000.0,4,1,3,9
5469,99.6,249.99,0,1,3,14
1564,29.9,79.99,0,0,0,1
7656,2.5,39.9,0,0,2,19
5395,11000.0,39000.0,4,0,0,18
8164,19.9,59.99,0,1,0,14
1844,25.98,129.9,0,0,2,12
2396,20.85,69.5,0,1,3,3
7773,56000.0,1.98,4,1,4,22
8994,99000.0,3.2,4,0,2,3
4399,19.98,79.9,0,1,2,5
8867,11.18,49.9,0,1,2,1
7736,10.0,39.99,0,1,2,18
9469,16000.0,50000.0,4,1,3,22
10361,8000.0,22000.0,4,1,4,16
6619,12000.0,15467.566824463362,4,1,3,5
747,12600.0,47000.0,4,0,3,1
5395,11000.0,39000.0,4,1,2,19
7905,49.75,199.0,0,1,3,5
5802,24.99,59.9,0,1,3,18
7072,6000.0,12000.0,4,1,0,10
4668,28.0,79.9,0,1,3,14
8699,9000.0,21000.0,4,1,2,12
6152,47.5,189.99,0,0,3,18
523,12000.0,37000.0,4,1,3,19
1014,5000.0,15467.566824463362,4,1,4,5
8597,13.98,69.9,0,1,3,18
8952,26000.0,91000.0,4,0,1,18
10361,7000.0,21000.0,2,1,3,21
5788,9.54,59.9,0,0,2,14
6165,15.6,39.9,0,1,0,14
6619,41700.0,1.39,2,0,3,2
6619,10000.0,39000.0,4,1,0,1
9320,70.0,154.0,1,1,3,17
8597,5.95,39.9,0,1,3,14
8597,15.0,29.9,0,1,2,14
8094,22.5,89.99,0,1,0,12
10361,30.0,100.0,0,1,0,5
1525,80.0,319.99,0,0,0,3
35,25000.0,69000.0,4,0,2,2
3215,22.5,89.99,0,0,2,0
5395,14.78,163.0,0,1,0,5
7072,16.25,65.0,0,1,1,3
3785,19000.0,59000.0,4,0,3,7
7971,9800.0,64000.0,4,0,3,21
717,19.98,79.9,0,0,4,14
211,65.9,219.0,0,1,3,12
6448,20000.0,65000.0,4,0,3,18
3702,70.7,219.0,0,1,0,0
8601,117.0,220.0,0,1,0,1
2205,20.97,69.9,0,0,3,3
9439,10000.0,35000.0,4,1,3,18
2333,27.0,89.99,0,1,2,16
6619,17220.0,15467.566824463362,2,0,3,21
8597,29.9,69.99,0,0,2,18
89,5000.0,13000.0,4,0,3,22
6769,39.9,109.9,0,0,3,0
3474,6000.0,25000.0,2,1,0,21
8597,16.0,79.99,0,1,2,1
10361,5000.0,11000.0,4,1,3,18
7745,21.23,99.9,0,1,4,16
5917,39.0,129.99,0,1,2,12
8537,122.13,420.0,1,0,3,12
6619,20600.0,68500.0,2,0,3,18
4320,17.98,89.9,0,1,4,5
4064,19000.0,58000.0,4,0,3,2
1517,2.14,5.4,4,0,4,19
9281,27.0,89.99,0,1,2,14
8597,12.9,39.9,0,1,4,18
4462,14.43,79.9,0,1,2,3
2127,19.75,79.0,0,1,3,21
10361,7000.0,21000.0,4,1,3,18
5395,11000.0,39950.0,2,0,3,18
837,95.0,159.0,1,0,2,6
6366,39.98,159.9,0,1,3,19
523,70.0,280.0,0,0,2,14
4677,34.9,99.0,0,1,2,0
1214,11.97,39.9,0,1,3,3
6619,14000.0,49000.0,4,0,3,2
10361,5000.0,17500.0,4,1,2,18
10247,4.45,79.9,0,1,0,21
6619,22000.0,69000.0,4,1,3,18
9605,20000.0,72000.0,4,1,3,1
3313,12000.0,39000.0,4,1,0,1
1141,10000.0,29000.0,4,1,2,3
4104,15.0,29.9,0,1,0,14
4840,17000.0,69000.0,4,1,2,22
523,12000.0,32000.0,4,0,3,18
661,12500.0,49000.0,4,1,4,5
9806,9000.0,29000.0,4,1,3,18
8406,10000.0,30000.0,4,1,2,14
579,33.32,297.0,0,1,2,14
9492,65.0,120.0,1,1,2,6
523,10000.0,31900.0,4,1,2,3
3721,5000.0,17500.0,4,1,3,18
10045,35.0,139.99,0,0,3,5
5275,14000.0,53000.0,2,1,0,16
523,30000.0,65000.0,4,1,3,18
3474,9000.0,24000.0,4,0,3,14
9625,8.37,169.9,0,1,3,14
4364,4800.0,9000.0,4,0,3,9
1861,15.0,79.0,0,1,3,1
8537,13000.0,37000.0,2,1,3,16
2388,19.98,59.9,0,0,0,14
8597,10.15,29.9,0,1,3,18
8164,14.98,59.9,0,1,0,3
7500,56000.0,1.68,4,1,3,18
1638,20000.0,62000.0,4,0,4,1
9436,32000.0,1.1,4,1,4,18
10361,7200.0,17000.0,4,0,3,18
4964,79000.0,1.59,4,0,3,18
3721,4500.0,13000.0,4,1,0,5
2597,16000.0,69000.0,4,0,3,21
9,4500.0,14000.0,4,1,4,14
10361,37.9,129.9,0,1,2,5
4261,36.4,129.99,0,0,3,12
6961,10.0,29.0,0,1,3,19
646,6000.0,28000.0,4,1,3,19
1839,46.5,154.99,0,0,3,1
8790,45000.0,99000.0,4,0,2,18
5865,12.48,49.9,0,0,2,1
2597,6000.0,15467.566824463362,4,1,3,21
523,9000.0,24500.0,4,1,4,21
7508,26.7,89.9,0,1,3,19
2407,214.1,1394.0,0,0,2,1
1192,4.23,89.99,0,1,3,5
219,191.75,767.0,0,0,3,0
1638,8000.0,24000.0,4,1,4,5
4135,8925.0,31500.0,4,1,3,14
6225,14.7,49.0,0,1,0,1
4135,8000.0,32000.0,4,1,3,18
8422,44.75,179.0,0,1,2,0
1027,23000.0,94000.0,4,0,3,2
523,10000.0,35000.0,4,0,3,10
523,10800.0,31500.0,4,0,3,3
5586,14000.0,46000.0,4,0,3,1
523,11500.0,38000.0,4,0,2,18
1905,13.5,45.0,0,1,0,18
2847,42000.0,97500.0,4,0,4,18
3151,10.0,15.9,0,1,4,21
6225,34.9,79.9,0,1,3,3
9320,11000.0,36800.0,4,1,3,18
2187,10000.0,30000.0,4,1,4,18
5395,174.75,699.0,0,1,0,3
1638,12000.0,42000.0,4,1,4,18
10361,2500.0,7500.0,4,1,0,18
3721,7000.0,19000.0,4,1,3,22
8346,29.0,80.0,0,1,1,19
3602,105.0,600.0,1,1,3,16
5038,1.33,69.99,0,1,4,1
6619,19000.0,49000.0,4,1,3,10
8826,8000.0,48000.0,4,1,4,18
5395,7000.0,32000.0,4,0,3,5
7102,17.5,69.99,0,1,0,3
9491,5000.0,12000.0,4,0,2,21
4793,10000.0,34000.0,4,0,4,16
7407,15.03,59.0,0,1,3,14
9948,4200.0,18900.0,4,1,2,18
2132,16.9,49.99,0,1,2,18
10043,8000.0,13900.0,2,1,0,1
9041,31.09,199.99,0,0,3,14
2300,33.0,79.99,1,1,2,1
7371,20.25,89.99,0,0,3,14
10361,6000.0,15467.566824463362,4,0,4,18
8597,15.0,40.0,0,0,3,0
6111,42000.0,99000.0,4,1,4,18
1861,43.9,129.0,0,1,3,18
6896,9000.0,39000.0,4,0,3,10
6168,10800.0,27000.0,4,0,0,0
3474,55.0,219.99,0,0,3,21
6575,8400.0,46800.0,2,0,2,10
5164,12.6,35.99,0,0,0,14
3666,28.9,89.9,0,1,3,14
1675,6000.0,21000.0,4,0,3,21
3474,7000.0,25000.0,4,1,2,2
5915,23.36,89.0,0,0,3,3
9625,59.98,239.9,0,1,2,0
5469,59.98,239.9,0,1,3,1
761,30.0,80.0,0,1,3,3
2187,7000.0,28000.0,4,0,3,18
7481,15000.0,52500.0,4,0,3,15
3734,10000.0,23000.0,4,1,3,14
8094,40.0,159.99,0,1,3,12
8597,16.9,55.9,0,0,3,14
8597,15.8,79.0,0,1,4,1
3474,7000.0,28000.0,4,1,0,14
4182,29.9,89.99,0,1,2,1
8797,7000.0,21000.0,4,1,3,18
4983,27200.0,1.1,4,0,3,1
3721,20.97,69.9,0,0,3,14
804,24.99,59.99,0,1,0,14
5212,9000.0,27000.0,4,1,3,21
8528,10.11,89.9,0,1,3,1
1752,102.5,410.0,0,0,3,18
4770,20.0,60.0,0,1,0,3
1561,15.9,45.9,0,0,2,18
1564,39.9,89.99,0,1,3,14
89,4800.0,13000.0,4,1,3,9
4793,165.9,549.9,1,1,4,12
8094,16.97,39.9,0,1,4,14
10158,34.9,89.99,0,0,3,18
10361,5000.0,19000.0,4,1,3,18
6162,13000.0,45000.0,4,1,4,1
7362,12500.0,34000.0,2,1,1,10
5284,27.75,110.99,0,1,3,18
1355,7000.0,28000.0,4,0,3,18
380,6000.0,12000.0,4,0,2,18
8623,35000.0,1.11,4,1,3,1
3721,4500.0,14000.0,4,1,2,23
9046,56.97,189.9,0,1,3,3
178,19000.0,41000.0,4,1,4,13
380,10000.0,32000.0,4,1,2,19
10361,5000.0,12000.0,4,0,3,9
1904,2.29,6.9,4,0,4,17
3721,19.0,41.0,0,1,0,22
5518,22.48,69.9,0,1,0,19
4318,31.27,139.0,0,1,1,18
7870,59.98,239.9,0,0,3,18
6769,25000.0,87500.0,4,0,2,5
10361,7200.0,15000.0,4,1,0,2
3474,20.83,149.0,0,0,3,14
4058,6.1,35.99,0,0,3,19
7771,101.06,539.0,0,0,0,5
646,5500.0,28900.0,4,1,3,7
5395,11000.0,30000.0,4,1,2,19
7936,49.9,119.9,0,0,2,14
10361,5000.0,12000.0,4,1,3,21
203,27.77,75.9,0,1,3,14
3734,53.0,232.0,0,1,2,21
8597,24.0,69.99,0,1,0,18
10451,9000.0,27900.0,4,1,4,7
2205,16.57,175.0,0,1,3,14
2407,14000.0,45000.0,4,1,3,1
10361,39.6,99.0,1,1,1,22
10361,31.5,105.0,0,0,0,1
809,78.0,159.99,0,1,2,18
4199,1500.0,3500.0,4,0,4,3
4783,59.9,219.99,0,1,3,18
191,49.9,159.99,0,0,2,1
10361,26.77,119.0,0,0,3,21
523,15000.0,59000.0,4,0,3,21
4225,49.99,149.9,0,0,0,18
6714,24.0,79.99,0,1,3,14
6619,22260.0,74200.0,2,0,4,22
6619,14000.0,63000.0,4,1,2,5
9913,37.5,149.99,0,1,0,14
9460,8900.0,15467.566824463362,4,0,3,18
1564,32.5,299.0,1,1,3,6
8931,7650.0,28000.0,4,1,2,3
9371,16000.0,49000.0,4,0,3,20
3721,46.44,185.77,0,1,2,1
8094,34.9,69.9,0,0,2,1
1675,9000.0,27000.0,4,1,3,9
1773,21.61,87.99,0,1,2,14
651,34.9,98.9,0,1,2,18
6744,39.0,129.0,0,1,3,0
10102,49.98,199.9,0,0,3,0
6196,4200.0,18500.0,4,0,3,18
2124,15.0,49.99,0,1,2,3
3474,60.0,239.99,0,1,3,14
2754,12000.0,82000.0,4,0,3,9
5016,51.9,123.99,0,1,0,18
5193,27.97,79.9,0,0,0,18
3270,17.93,59.76,0,0,2,1
6136,31.17,119.0,0,1,3,22
3721,4800.0,10000.0,4,1,3,1
1158,10.64,119.9,0,0,3,18
0,40000.0,1.4,4,1,3,18
9469,16100.0,41000.0,4,0,3,18
