marca,precoComDesconto,precoSemDesconto,Condicao,tamanho_mapeado,Cores_Agrupadas
2937,23.97,79.9,1,5,16
4112,42.6,130.0,3,5,12
6023,8000.0,28000.0,1,4,3
1065,3000.0,10000.0,0,1,14
59,23.0,79.99,4,6,19
797,20.4,79.99,0,4,14
6428,11.92,42.9,4,6,16
5861,39.99,169.0,4,5,1
617,9000.0,25000.0,4,6,1
2523,4000.0,10000.0,0,4,21
5426,20000.0,15509.377945804938,4,5,19
3242,9.06,59.9,2,5,18
4243,64.75,239.0,0,1,22
5319,11000.0,38500.0,0,5,18
4355,11000.0,37000.0,4,4,5
5783,59.99,119.9,0,5,19
1065,8800.0,32000.0,0,6,1
6481,11000.0,39000.0,1,5,1
5319,4.1,150.0,0,1,1
5319,9600.0,29000.0,0,1,5
4274,56.7,189.99,0,5,12
2802,40.0,189.0,2,5,18
4355,80.0,299.99,0,5,20
5878,18000.0,64000.0,0,6,16
1328,16.88,79.9,4,5,9
2751,22400.0,1.1,0,6,18
2666,12.0,40.0,0,4,18
812,21000.0,63000.0,4,5,18
5771,12.48,49.9,0,5,5
1047,24.0,79.99,4,5,15
2290,62000.0,1.34,4,5,9
4135,10800.0,33000.0,0,5,12
1566,42000.0,1.38,0,5,18
3324,14.97,49.9,4,4,22
5861,9000.0,29000.0,0,3,1
1934,21.9,49.9,0,5,14
1546,36.73,146.9,0,5,1
2127,19.9,49.99,4,4,18
5886,16000.0,56000.0,0,4,3
5935,48000.0,1.4,0,5,1
1848,9500.0,27000.0,0,4,21
1572,7200.0,19000.0,4,5,18
2,15000.0,59000.0,4,6,1
4388,49000.0,1.715,0,6,14
2945,29.9,59.9,4,5,1
2191,20.97,69.9,4,5,3
5214,9000.0,27000.0,4,5,5
3852,19.0,38.0,0,5,18
322,94.9,319.99,4,5,1
5371,29.79,99.0,4,5,5
935,17.0,60.0,0,6,5
6026,29.9,79.99,1,4,6
2728,10800.0,35000.0,4,6,0
812,17.9,59.9,4,6,21
5941,14000.0,45000.0,0,5,20
5562,24.9,79.99,4,5,18
2203,21.9,69.9,4,5,2
1128,14000.0,44000.0,0,6,14
2127,17.25,69.0,4,5,21
3657,35.0,119.99,0,5,18
4252,48.0,120.0,4,1,18
2272,7.5,40.0,0,5,1
4678,9400.0,15000.0,4,1,14
814,67.6,169.0,4,5,18
1956,14000.0,42000.0,0,5,12
5283,23.7,79.0,0,5,10
322,6.85,39.9,4,5,12
4230,53000.0,2.07,4,5,3
5200,8000.0,23000.0,0,1,14
909,13500.0,39000.0,4,5,21
5982,82.2,274.0,4,6,18
322,15000.0,39000.0,2,5,15
3657,8000.0,28000.0,0,5,12
6428,20.0,49.99,4,6,16
2751,12.35,30.0,0,4,0
1945,12.65,79.99,4,4,12
3925,20.0,59.9,0,4,18
1931,13000.0,53000.0,4,4,3
2002,4.37,69.9,0,4,18
4085,16.04,127.67,4,5,1
6428,65.0,170.0,4,5,21
814,32.48,129.9,4,4,12
1080,29.9,79.99,0,1,18
5861,46.24,340.0,0,4,3
137,6000.0,15509.377945804938,4,5,21
4085,25380.0,84600.0,4,5,3
3324,19.9,50.0,4,1,18
322,11.7,39.0,4,5,15
2463,40.0,129.99,0,1,14
6172,37.5,199.99,0,5,12
5947,115.6,289.0,0,4,5
3004,20700.0,69000.0,4,5,18
5319,12000.0,39000.0,0,5,18
1012,21000.0,52000.0,0,5,1
2977,28.8,119.0,0,1,22
2198,20.0,63.0,0,1,1
3812,12.62,42.05,4,6,18
5971,19.9,79.99,4,5,18
5319,65.7,219.0,0,1,5
6428,38000.0,1.14,4,6,1
5324,18.97,39.9,0,4,6
1179,9000.0,27000.0,0,4,14
4492,187.9,609.9,0,4,18
2738,3000.0,9000.0,4,5,18
625,9000.0,29000.0,4,5,7
2280,56.0,223.99,4,5,15
4336,70.0,219.0,0,4,14
4951,25.0,99.0,4,5,18
5283,10500.0,32000.0,4,5,18
4751,37.48,129.9,0,1,22
705,10.0,39.9,0,5,12
1470,12000.0,32000.0,0,4,3
5074,18.6,39.99,0,1,1
5319,24.98,79.9,0,4,5
2945,34.98,139.9,2,5,18
2079,21.21,70.69,2,5,2
618,3000.0,9000.0,0,4,18
5701,14000.0,52000.0,0,5,1
6010,5000.0,19000.0,0,5,1
2280,9000.0,27000.0,4,5,15
5011,15.0,49.9,4,5,22
1210,18000.0,55900.0,0,5,14
1462,5500.0,35000.0,4,5,1
1144,12000.0,34900.0,4,6,18
2800,20.0,79.99,4,1,1
1328,21.9,39.9,4,1,18
3369,5000.0,15000.0,4,4,1
4387,51.0,169.99,0,4,19
814,15.0,39.99,4,5,16
4672,4000.0,14000.0,0,1,22
3324,10000.0,34000.0,4,1,18
4627,32.97,109.9,2,6,19
6428,8000.0,28000.0,4,5,5
3324,27.0,89.99,4,5,11
3880,13000.0,32000.0,4,5,5
909,9000.0,31000.0,2,5,1
3419,17.97,59.9,0,4,12
4100,14.95,99.9,0,4,19
1572,32.5,129.99,4,1,3
2501,12000.0,36000.0,4,6,10
4524,19000.0,95000.0,4,4,1
6428,8000.0,24000.0,2,5,16
2067,22.48,89.9,0,3,14
3324,41000.0,1.49,0,5,12
2127,16000.0,48000.0,4,5,14
5319,15.0,49.99,0,4,14
5851,59.98,239.9,0,5,22
2666,8000.0,28000.0,4,5,19
1205,17.5,70.0,2,5,18
6428,54.6,189.0,4,1,5
2648,23.99,59.9,0,3,3
625,28800.0,2.99,4,4,18
5319,12.0,39.9,0,6,22
442,29.0,89.0,2,5,3
4085,15.0,49.99,2,4,2
5074,22.5,69.99,0,5,18
2522,7000.0,24500.0,1,4,6
1657,79000.0,3.72,0,4,19
307,11000.0,36000.0,0,1,14
5089,12.58,79.0,4,5,3
5058,3000.0,9000.0,0,5,14
1019,17.82,69.9,0,4,18
6158,527.0,2339.0,4,5,14
4669,3000.0,49000.0,0,1,22
6428,7000.0,30000.0,4,5,2
5142,15000.0,54000.0,0,4,5
2099,8000.0,28000.0,3,6,3
2127,12000.0,35900.0,4,4,19
2280,20.0,50.0,0,5,18
4923,14000.0,42000.0,0,3,22
4589,5600.0,21000.0,4,6,3
935,67.0,268.0,1,4,19
2280,7000.0,28000.0,0,5,14
3324,45000.0,1.397,4,5,9
13,7000.0,21000.0,4,5,1
1572,80.7,269.0,4,5,3
267,20.0,49.99,2,6,17
438,29.98,119.9,0,3,3
5319,18000.0,49000.0,0,5,18
5324,12000.0,36000.0,0,6,1
149,19.08,179.99,0,5,5
4403,8400.0,28000.0,0,4,21
6428,22.42,99.99,4,4,2
1001,10000.0,34000.0,4,4,19
5324,10000.0,34000.0,0,4,14
5319,23.9,59.9,0,6,12
2280,17000.0,34000.0,0,6,12
4868,8000.0,23000.0,0,6,14
814,132.45,529.8,2,5,18
3006,140.92,543.69,0,1,19
814,29.98,119.9,4,5,12
5378,10000.0,39000.0,4,5,19
1829,39.6,99.0,0,5,20
4941,9000.0,39000.0,4,5,20
935,68.97,189.9,0,5,18
2945,20.0,79.99,4,6,19
1572,11500.0,41000.0,4,5,15
5686,12.25,49.0,0,4,12
1194,15600.0,59000.0,0,6,18
5378,10.22,135.85,4,5,18
4433,6000.0,24000.0,0,6,3
2648,8000.0,48000.0,0,5,12
935,12000.0,38000.0,0,4,19
252,22.48,89.9,4,5,18
4085,10.47,49.9,4,5,2
3324,29.7,99.0,0,4,16
4384,4800.0,10000.0,4,5,18
6093,19.9,39.9,0,1,10
4787,11.25,49.99,0,5,1
6428,3000.0,10000.0,2,4,3
798,8.6,99.99,0,5,14
1055,19.9,69.99,4,6,0
2014,12000.0,36000.0,0,5,10
3587,60000.0,2.18,0,1,1
4954,13.73,54.9,0,5,14
5914,12000.0,42000.0,0,5,5
4461,124.5,497.99,0,6,21
5900,75.9,149.9,1,5,6
4355,8000.0,24000.0,4,1,18
840,14000.0,35000.0,0,4,1
3369,172.5,690.0,0,4,1
2127,55.6,229.99,4,4,1
5364,5000.0,13900.0,4,5,12
3852,4000.0,17000.0,0,5,19
3360,3000.0,10500.0,4,5,18
322,14.98,59.9,0,5,5
3112,8000.0,24000.0,0,3,3
2127,8000.0,24000.0,2,5,0
617,5000.0,12000.0,4,6,1
2802,14000.0,44000.0,4,5,3
2006,98.9,641.9,0,6,19
2680,500.0,1200.0,4,4,18
3928,42.0,139.99,4,4,3
3712,55.0,180.0,4,5,9
4248,74.93,490.0,0,5,18
5384,224.98,899.9,0,4,14
2065,33.23,189.9,4,5,18
3,47600.0,2.3,0,1,14
442,13.63,29.9,2,5,3
814,8000.0,23000.0,4,4,18
5677,14.87,69.99,0,1,5
1960,11000.0,43000.0,0,6,12
322,15000.0,45000.0,4,5,18
4469,29700.0,99000.0,4,5,3
5579,9.54,59.9,4,5,1
242,24.9,89.9,4,5,19
766,8400.0,21000.0,0,5,14
3949,2400.0,5000.0,0,4,12
3324,9000.0,31000.0,4,4,18
1229,20.0,59.9,4,5,19
2860,10000.0,35000.0,0,5,14
5369,6000.0,15509.377945804938,0,5,14
322,8000.0,28000.0,4,5,18
5814,32.8,139.0,4,5,16
5385,29.9,99.99,4,6,2
6081,4800.0,12000.0,0,4,5
4923,6000.0,17500.0,0,3,1
4762,79.6,199.0,0,4,1
4162,14.98,79.9,0,1,19
322,40.7,119.0,4,4,4
5283,25000.0,87000.0,4,5,17
1340,70000.0,1.4,0,4,3
4607,10.77,35.9,0,4,5
133,62000.0,2.17,4,5,18
1960,12000.0,42000.0,4,4,3
2280,35.0,159.0,4,1,14
5588,25000.0,75000.0,0,5,16
2648,18000.0,54000.0,0,1,19
1705,8000.0,28000.0,1,5,20
322,62.5,250.0,4,5,16
1001,2.47,99.0,4,6,18
1068,17.0,75.0,4,4,2
1103,8400.0,29400.0,4,5,9
3928,20400.0,68000.0,4,4,5
4954,10000.0,35000.0,4,4,1
43,43.96,109.9,4,5,21
5272,12600.0,63000.0,0,5,1
5542,6.67,59.9,0,5,12
812,30000.0,92000.0,4,5,15
6455,6900.0,64000.0,0,4,14
885,39.0,156.0,0,4,14
5490,10000.0,31900.0,0,5,18
565,19.98,79.9,4,4,12
6428,19.72,78.89,4,5,2
5319,19.9,69.99,0,5,18
1531,36.0,119.99,0,4,1
6428,12000.0,42000.0,4,5,22
2847,184.2,448.0,2,5,18
6428,63.6,186.0,0,4,14
812,5500.0,11000.0,4,1,15
533,3.12,49.9,0,6,19
533,19.08,329.9,0,6,19
2384,1500.0,4000.0,4,6,21
979,17.48,69.9,4,5,14
2552,11000.0,39000.0,4,6,15
1238,29.98,99.9,0,6,5
1720,12000.0,36000.0,0,1,3
4085,34.4,86.0,3,5,22
4469,17.7,59.0,4,5,16
979,8000.0,30000.0,4,6,18
2046,4500.0,16000.0,0,4,1
3265,15000.0,42000.0,4,5,1
3430,10800.0,29000.0,0,5,6
3105,10000.0,23000.0,0,4,6
1564,13000.0,42000.0,0,1,18
242,7000.0,21000.0,4,5,18
3416,6000.0,15000.0,0,5,21
3971,24.0,79.99,4,1,1
2127,13.49,89.9,4,4,10
2190,2.2,5.6,0,5,3
3557,39.91,359.9,0,5,18
3796,10800.0,26000.0,0,1,1
2127,4000.0,14000.0,0,4,14
5319,12500.0,40000.0,0,4,14
935,6000.0,19000.0,0,5,22
342,27.0,89.9,4,5,18
3587,26000.0,98000.0,0,4,14
4085,21.1,69.95,2,4,3
43,14400.0,52000.0,4,5,18
2523,12.48,49.9,0,5,22
6428,14.98,59.9,4,4,1
4085,9000.0,29000.0,4,5,18
5898,12.5,49.99,1,4,1
1176,8000.0,24000.0,0,5,14
1409,10000.0,30000.0,3,5,19
1530,1800.0,5900.0,0,3,14
1102,91.4,288.0,3,5,2
2316,22.48,89.9,4,4,18
5782,14000.0,59000.0,4,5,12
4524,49.9,119.99,0,5,14
5027,31.0,79.9,0,1,3
5169,11000.0,38500.0,0,5,14
2565,7650.0,34000.0,0,6,21
5385,21.0,69.9,0,6,21
322,4000.0,8000.0,4,5,18
5154,15000.0,52500.0,0,4,14
4524,5.62,89.99,0,4,14
6428,3000.0,8700.0,0,5,18
5782,38.0,86.9,4,6,21
3757,29.7,99.0,4,5,18
3812,50.0,149.9,4,6,7
3852,8000.0,27900.0,0,3,18
395,9.48,79.0,0,5,18
1567,8000.0,19000.0,0,3,1
1032,6900.0,20000.0,0,4,12
1065,39000.0,1.17,0,6,18
1668,16000.0,48000.0,4,5,5
1351,23.7,79.99,0,5,19
2090,12000.0,43000.0,0,5,1
4621,19.97,49.9,4,5,1
13,11.68,59.9,2,4,5
2558,20.0,159.0,4,5,7
4472,17.7,59.0,4,5,3
6428,34.9,79.9,0,5,12
5950,10000.0,39000.0,0,6,14
3324,35.6,89.0,4,5,19
2985,12.5,49.99,2,6,18
3324,30.0,65.0,4,4,18
5319,12000.0,39000.0,0,4,14
1877,10000.0,32000.0,0,5,1
5283,17.49,69.99,4,5,18
1012,60.0,199.99,0,5,1
3324,12000.0,36900.0,4,1,1
5074,11.8,59.0,0,5,1
2554,47.9,159.9,4,6,19
5861,9000.0,27000.0,0,6,1
1065,8400.0,38000.0,0,6,10
565,80000.0,2.1,0,5,12
6379,89.01,296.7,0,5,21
5319,36.23,144.9,0,4,1
555,1800.0,4000.0,4,1,1
2127,1500.0,15509.377945804938,4,6,18
3160,1.26,6.068,0,4,18
2332,17000.0,73000.0,4,6,18
5886,10000.0,39000.0,4,6,3
5319,25.9,89.0,0,6,22
449,25.97,69.9,1,4,1
5526,15000.0,53000.0,0,5,19
1044,37000.0,1.49,4,6,20
1572,18.0,59.99,4,5,1
4069,25.97,69.9,4,5,18
159,15000.0,49000.0,0,1,1
4908,19200.0,59000.0,0,1,20
2079,10000.0,35000.0,4,5,21
5371,29.98,119.9,1,5,14
909,25000.0,1.19,4,6,12
3569,21.16,189.0,2,4,16
3852,12900.0,42000.0,0,3,12
4944,24.98,99.9,0,5,21
2632,236.0,590.0,0,1,19
4069,27.99,90.0,0,5,14
4085,18000.0,59000.0,4,4,1
322,7.82,79.9,4,5,5
3380,12600.0,32000.0,0,3,1
1227,4000.0,10000.0,0,4,18
1978,16500.0,53000.0,0,5,21
5534,10000.0,35000.0,0,1,12
4376,6800.0,17000.0,0,5,12
322,34.98,139.9,4,4,18
4085,6000.0,18000.0,2,5,19
43,26.0,69.99,4,1,18
135,29.9,99.99,0,5,14
1044,11.7,39.0,4,5,3
565,22000.0,49000.0,0,5,0
519,10000.0,38000.0,0,3,22
1001,4000.0,12000.0,4,5,14
4248,16.42,355.52,0,5,22
322,11.85,79.99,4,5,18
1500,1.29,5.29,4,5,2
4227,23000.0,69000.0,1,1,14
795,9000.0,31500.0,0,1,18
2280,6000.0,13000.0,2,4,18
2611,29.9,79.99,0,5,1
5859,18.75,74.99,0,6,18
242,4000.0,10000.0,4,5,3
1880,6.98,175.26,4,4,12
3443,4000.0,10000.0,0,1,18
3369,26.97,289.9,4,5,9
3324,14.54,59.9,0,5,18
2290,40.0,230.0,4,5,18
5117,98.0,375.0,2,6,22
5884,30.73,122.9,0,6,19
2127,11.23,59.9,4,4,3
496,9000.0,32000.0,4,5,18
568,3000.0,6000.0,0,5,22
2800,12000.0,39000.0,4,6,12
565,85.7,269.0,4,1,18
5319,10000.0,49000.0,0,6,21
5319,18.93,79.99,0,5,14
3852,6000.0,22000.0,0,5,18
5319,6300.0,27000.0,0,4,21
6428,45600.0,99000.0,4,4,6
1409,21000.0,45000.0,0,5,16
43,58.75,234.99,4,5,18
322,10000.0,30000.0,4,5,16
990,141.23,564.92,0,4,14
2265,20.7,69.0,0,5,21
4209,5000.0,17500.0,1,6,12
2316,11000.0,39000.0,4,5,5
3817,9.9,99.0,0,1,16
1572,11.48,45.9,4,5,9
4047,12000.0,39000.0,0,5,14
3657,17000.0,49000.0,0,4,3
242,22.59,69.0,4,5,2
5319,9000.0,31500.0,0,4,14
5728,89.97,586.03,0,6,14
5245,3000.0,13000.0,4,6,2
1401,33.68,79.9,0,4,1
4148,44.99,89.99,4,5,5
1067,16.29,119.9,0,6,10
5319,60.0,199.99,0,4,22
322,15000.0,39000.0,2,5,9
1595,9500.0,58000.0,0,4,19
254,27.0,89.99,0,5,21
565,70.0,189.0,4,6,18
5169,61000.0,1.9,0,4,14
2529,20.9,35.9,4,5,2
3750,12000.0,38000.0,4,1,18
913,7200.0,21000.0,0,4,12
5027,7000.0,29000.0,1,5,19
5814,7500.0,29000.0,4,5,18
5011,26800.0,79000.0,4,5,22
4524,14.37,47.9,4,5,21
4316,18.9,50.0,3,5,2
395,37000.0,99000.0,4,5,16
3593,8400.0,29400.0,4,5,18
6431,10000.0,32000.0,4,1,14
2280,11000.0,34000.0,4,6,7
1668,11.97,89.9,0,5,18
1050,9000.0,31500.0,2,5,3
2839,11000.0,59000.0,2,1,4
2569,4000.0,14000.0,4,5,18
3324,16900.0,79500.0,0,5,3
3430,11.54,49.9,1,5,6
3685,24.9,79.99,0,1,19
6428,4080.0,16800.0,0,4,22
2964,8000.0,32000.0,0,5,14
1021,30000.0,90000.0,4,6,12
1668,12000.0,45000.0,4,5,9
3335,20000.0,54000.0,4,1,16
3817,17.48,69.9,4,5,3
979,5000.0,12000.0,4,5,5
997,9600.0,25000.0,0,6,21
2280,6.01,149.9,0,4,14
2127,19000.0,70000.0,4,5,1
5385,14000.0,39000.0,0,1,21
889,60.0,400.0,0,4,21
3587,14000.0,73000.0,0,5,3
1421,27.6,69.9,0,4,16
242,12000.0,39000.0,4,5,3
3376,20.0,49.9,4,5,10
4148,1.4,5.0,0,5,21
4085,16000.0,68000.0,2,6,10
5369,60.0,249.0,4,5,18
617,80.7,269.0,4,6,19
5319,122.5,490.0,0,6,12
5259,12000.0,41000.0,4,5,18
6428,15000.0,42000.0,4,4,12
4954,24.98,99.9,4,5,1
3657,8500.0,57000.0,4,5,18
1712,35.0,99.99,4,4,1
1068,15.07,179.9,4,6,3
3842,7500.0,23000.0,2,6,17
3879,15.98,63.9,0,5,18
4751,84.15,140.0,0,1,21
5027,9000.0,24000.0,0,5,12
6083,12000.0,49000.0,4,6,6
6013,119.0,399.9,0,5,3
3324,15000.0,79000.0,4,5,9
2668,19000.0,39000.0,0,5,18
4306,20.0,39.9,0,4,1
1720,18.9,59.9,4,5,15
5222,40.7,119.0,1,6,6
935,9000.0,36000.0,0,5,14
5656,100.0,269.9,0,1,19
5319,15750.0,57000.0,0,4,18
6432,26700.0,89000.0,0,1,10
3949,6000.0,21000.0,0,4,14
4085,27.0,89.99,4,5,19
2433,8.79,59.9,0,5,14
3324,21.86,89.9,0,5,21
795,17000.0,41000.0,0,4,1
6063,12000.0,43000.0,0,4,12
378,24.0,79.99,0,5,1
3324,9000.0,32000.0,4,1,15
5562,22.47,49.9,4,6,13
5599,52.0,130.0,0,5,21
1422,15.07,159.99,0,4,16
6428,11900.0,39000.0,4,1,18
5319,22000.0,82000.0,0,5,18
5510,61.0,139.99,0,6,14
327,7200.0,21000.0,4,4,18
4085,30.0,119.0,2,5,16
3265,6000.0,21000.0,1,6,14
3852,10000.0,39000.0,0,5,22
5878,65.0,149.0,0,5,1
322,21.83,149.99,4,5,19
1931,13000.0,39000.0,4,1,6
5900,53.9,239.9,1,1,18
442,60.0,199.0,4,6,18
4100,263.6,1054.4,0,1,12
2734,8.6,89.99,0,5,19
2680,117.0,389.9,4,5,9
1001,6000.0,17000.0,4,6,18
2018,53.09,299.94,4,4,18
1572,23.97,79.9,4,5,14
3324,489.9,899.0,0,4,10
6428,12000.0,36000.0,4,4,1
5319,53.0,159.99,0,6,14
5319,10.6,49.9,0,1,21
279,11.4,89.0,0,5,5
6159,5000.0,17000.0,4,6,12
322,7650.0,20000.0,4,5,21
71,13.26,119.0,0,5,14
4419,6650.0,28500.0,0,1,14
5963,24.98,99.9,4,5,18
3587,12000.0,49000.0,0,4,18
5319,11.8,59.0,0,6,14
322,11.45,89.9,4,5,18
4100,7200.0,21600.0,0,5,21
5788,14700.0,49000.0,4,5,9
4085,14000.0,42000.0,2,1,3
59,29.35,129.0,0,1,1
1001,9.99,79.99,4,5,12
4868,8000.0,15509.377945804938,0,6,14
3154,14.98,59.9,0,6,14
2569,18.73,89.9,4,5,15
5278,37.48,129.9,0,6,22
1907,10000.0,41000.0,0,6,14
4102,30.0,187.0,4,4,21
5559,62.5,229.99,4,4,9
5834,14.99,29.9,0,6,5
4527,11.7,45.9,0,1,5
3812,9500.0,42000.0,4,6,18
1714,12.46,89.9,0,4,1
5118,44.7,149.0,1,5,14
4359,8000.0,28000.0,0,6,14
935,99.99,249.9,0,5,22
2778,35.0,139.99,4,1,18
2018,16.66,123.86,4,5,14
2668,15.6,39.9,4,4,18
2109,25.28,139.99,0,4,14
2384,6000.0,15000.0,4,4,1
5319,13000.0,42000.0,0,4,3
5275,45.0,99.99,0,5,1
2977,21.0,69.99,4,6,17
6231,33.47,159.9,0,5,1
4372,75.9,219.9,0,5,21
1275,4200.0,16000.0,0,6,3
5123,41.22,112.0,2,5,18
5814,22.5,89.99,0,1,22
3949,10.0,59.9,0,4,1
3928,7200.0,21000.0,4,6,5
4524,4000.0,10000.0,4,5,10
5861,21.9,109.9,4,3,1
3587,6000.0,21000.0,0,5,5
5319,26000.0,86500.0,0,4,18
795,58.0,219.0,0,4,10
4469,15.0,29.9,4,5,3
1857,20.6,49.9,0,5,14
3939,27.0,89.99,0,5,18
2339,40000.0,1.05,4,5,10
5319,16.24,129.9,0,4,14
2717,35.7,119.0,0,4,6
5971,49.0,109.99,0,5,10
1621,38000.0,1.29,1,5,22
4367,98.7,329.0,0,5,18
322,11.97,39.9,4,5,18
4355,8000.0,79000.0,0,1,19
5050,12000.0,39000.0,0,5,14
4085,12000.0,42000.0,4,5,18
1829,14.02,55.0,4,5,9
2819,40.0,110.0,4,5,18
4049,5950.0,24900.0,0,4,14
2565,8500.0,20000.0,0,4,14
993,16800.0,49000.0,0,6,3
3997,23.85,159.0,1,6,10
1001,50.0,100.0,0,4,5
5627,7500.0,21000.0,4,5,5
2280,20.9,69.9,0,5,19
1998,2800.0,14000.0,0,4,18
6379,54.0,119.99,0,5,14
4874,12000.0,38000.0,0,3,18
2552,25000.0,76000.0,4,6,21
4355,5000.0,15000.0,0,6,14
5319,26.0,69.99,0,5,18
2067,7000.0,24500.0,1,5,18
1973,8000.0,24000.0,0,4,14
3005,83.7,290.0,0,1,19
4085,16.5,59.9,2,5,3
4085,3500.0,28000.0,4,5,19
3593,6800.0,15509.377945804938,4,5,6
6428,24.9,84.9,4,5,18
2127,35000.0,1.05,4,4,14
6340,11.7,39.0,0,4,1
944,29.98,119.9,0,5,5
5027,110.4,368.0,0,5,18
5519,19.99,95.99,4,1,18
5319,24.5,98.0,0,5,21
3889,5000.0,15509.377945804938,0,5,5
43,25.0,200.0,4,5,1
545,6000.0,21000.0,0,6,1
5519,13000.0,41000.0,4,4,14
3324,13000.0,39000.0,0,5,19
5878,7000.0,14000.0,4,6,18
322,40.0,120.0,4,5,12
4355,11900.0,48000.0,0,5,1
6428,8000.0,32000.0,4,5,15
2280,12.98,39.9,0,1,18
3735,2800.0,15000.0,4,5,21
2348,6000.0,17500.0,0,4,1
565,1500.0,5000.0,4,5,18
2667,2405.9,8000.9,0,4,14
5245,12000.0,39000.0,4,5,13
322,8000.0,24900.0,4,4,18
5816,16000.0,48000.0,0,1,3
3064,59.9,199.99,2,5,3
322,6.13,129.0,2,5,14
4085,13900.0,49900.0,4,5,1
5027,59.07,196.9,0,5,1
1190,29600.0,98600.0,0,6,14
6428,17.8,89.0,4,1,9
5174,34.98,49.9,0,5,14
3221,19.75,79.0,0,5,19
6428,44.7,149.0,4,5,1
5371,22.48,89.9,0,4,1
2127,165.0,220.0,4,5,14
252,12000.0,38000.0,4,5,21
5443,12000.0,36000.0,0,5,21
3397,59.96,149.9,0,1,1
467,8500.0,25500.0,0,5,20
4869,10000.0,42000.0,0,1,14
3479,9000.0,32000.0,0,4,22
5319,19.9,59.9,0,5,19
2648,22800.0,79000.0,0,5,14
2185,11400.0,41000.0,0,4,14
5512,10000.0,34000.0,0,1,18
1371,16200.0,53900.0,0,4,1
5324,3500.0,11000.0,0,5,14
2290,14.9,39.99,4,4,18
1483,3000.0,9000.0,0,5,19
3484,89.4,298.0,0,5,5
6182,10000.0,31000.0,3,5,17
4694,10.0,29.99,0,4,18
2702,21250.0,89000.0,0,6,18
3587,3000.0,9900.0,0,4,14
3483,8000.0,24500.0,2,4,15
539,45000.0,1.6,0,4,1
5024,9000.0,32000.0,0,5,14
1153,19.9,79.99,0,4,3
5782,14000.0,41300.0,4,6,2
1931,25800.0,86000.0,4,5,3
5319,17.0,59.9,0,5,14
2197,3.87,57.63,0,6,1
6428,18000.0,15509.377945804938,4,5,1
322,18.0,90.0,4,5,16
6092,9.97,119.99,4,6,7
6428,12.5,200.0,4,5,9
256,6000.0,21000.0,0,5,18
2280,5000.0,17500.0,4,4,2
3209,2500.0,13000.0,4,5,21
2231,35.0,139.99,0,5,0
1931,36.75,169.99,0,1,14
3768,13500.0,45000.0,4,6,5
429,9000.0,27000.0,0,5,21
709,24000.0,70000.0,0,6,14
3768,4000.0,28000.0,4,6,2
2014,37.0,187.0,0,5,18
4085,12000.0,39000.0,4,5,18
5022,15.75,35.0,4,4,14
2228,8000.0,24000.0,0,4,18
2945,15.0,50.0,4,5,1
1065,22800.0,79800.0,0,6,14
322,30.0,93.44,4,5,23
3242,12.5,49.99,4,6,18
617,29.9,109.99,4,6,19
1462,25.0,179.9,4,5,15
1163,5000.0,17500.0,0,6,1
4085,20500.0,67000.0,2,5,1
6428,9000.0,22000.0,4,1,2
3164,7000.0,32000.0,0,1,5
3498,49000.0,1.04,0,5,18
5350,8000.0,28000.0,4,5,9
5283,7000.0,21000.0,4,6,16
2483,17900.0,39000.0,4,5,18
1328,39.98,139.9,0,5,19
342,91.46,269.0,4,4,18
408,11.87,50.0,4,4,18
24,25.97,69.9,4,5,16
5319,41000.0,1.2,0,4,21
2223,76.0,249.9,4,5,5
6500,17.5,69.99,0,5,18
109,12000.0,39000.0,0,4,6
4879,0.92,39.9,0,1,14
1032,10.0,29.0,0,5,1
2280,8500.0,26900.0,4,5,2
2554,4000.0,12000.0,4,1,18
2648,26.7,89.0,0,4,18
3812,8000.0,26000.0,4,6,1
1978,1.09,2.507,0,6,14
5782,15000.0,69000.0,4,5,2
3966,6000.0,15000.0,0,5,1
4085,9000.0,27000.0,2,6,17
565,15500.0,34000.0,4,4,15
1033,20000.0,89000.0,0,5,19
5354,4000.0,9000.0,0,5,19
979,25000.0,49000.0,4,4,1
5314,18000.0,38000.0,0,5,1
739,19000.0,43300.0,0,6,19
4621,30.57,135.9,4,5,21
6428,7800.0,24000.0,4,5,0
322,4000.0,9900.0,4,5,21
5834,2400.0,10000.0,0,5,14
3737,14000.0,49000.0,0,1,1
4085,22.5,89.99,2,1,18
322,19.9,49.99,4,5,3
87,8600.0,20000.0,0,4,14
1103,34000.0,1.2,0,5,1
59,5500.0,12000.0,4,5,1
5841,29.97,99.9,4,6,19
5319,38700.0,1.29,0,4,14
812,23.73,99.9,4,1,13
3430,31.7,89.0,1,5,3
5371,7200.0,25200.0,0,5,22
204,23000.0,69000.0,0,5,14
2569,5000.0,16000.0,4,6,3
5626,10.81,79.9,0,4,18
6428,70.0,359.0,4,1,18
2735,12000.0,25000.0,4,5,18
3880,20.0,79.99,4,5,3
2127,27.6,69.0,0,4,3
395,91000.0,2.7,0,5,18
5283,4200.0,19000.0,4,5,0
1001,10000.0,35000.0,1,4,6
2977,16000.0,15509.377945804938,4,6,18
5319,9000.0,27000.0,0,6,10
565,10.0,50.0,4,5,3
3928,6300.0,29000.0,4,4,5
3793,38.0,109.99,0,1,21
814,64.95,129.9,0,5,1
97,96600.0,2.89,0,5,5
3229,34.97,99.9,4,5,1
